Smiles,h,RGroupIndex,LinkerIndex
[H]c1nc([H])c(C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(Cl)c(Cl)c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,4,36
[H]c1nc([H])c(C(=O)N([H])[C@@]([H])(c2c([H])c([H])c(Cl)c(Cl)c2[H])C([H])([H])[H])c([H])c1[H],6,4,37
[H]c1nc([H])c([C@]([H])(N([H])C(=O)c2c([H])c([H])c(Cl)c(Cl)c2[H])C([H])([H])[H])c([H])c1[H],6,4,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c(Cl)c(Cl)c1[H],6,4,39
[H]Oc1c([H])c([H])c(C([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,0
[H]Oc1c([H])c([H])c(N([H])C(=O)c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,1
[H]Oc1c([H])c([H])c(C(=O)N([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,2
[H]Oc1c([H])c([H])c(N([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,3
[H]Oc1c([H])c([H])c(C(=O)c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,4
[H]Oc1c([H])c([H])c(Oc2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,5
[H]Oc1c([H])c([H])c(C([H])([H])Oc2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,6
[H]Oc1c([H])c([H])c(OC([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,7
[H]Oc1c([H])c([H])c(S(=O)(=O)c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,8
[H]Oc1c([H])c([H])c(N([H])S(=O)(=O)c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,9
[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,10
[H]Oc1c([H])c([H])c(C([H])([H])N([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,11
[H]Oc1c([H])c([H])c(N([H])C([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,12
[H]Oc1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,13
[H]Oc1c([H])c([H])c(C(=O)N([H])C([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,14
[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,15
[H]Oc1c([H])c([H])c(C([H])([H])C(=O)N([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,16
[H]Oc1c([H])c([H])c(N([H])C(=O)C([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,17
[H]Oc1c([H])c([H])c(N([H])C(=O)N([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,18
[H]Oc1c([H])c([H])c(C([H])([H])C(=O)c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,19
[H]Oc1c([H])c([H])c(C(=O)C([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,20
[H]Oc1c([H])c([H])c(-c2c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c([H])c2[H])c([H])c1[H],6,5,21
[H]Oc1c([H])c([H])c(C([H])([H])Sc2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,22
[H]Oc1c([H])c([H])c(SC([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,23
[H]Oc1c([H])c([H])c(C#Cc2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,24
[H]Oc1c([H])c([H])c(Sc2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,25
[H]Oc1c([H])c([H])c(C([H])=C([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,26
[H]Oc1c([H])c([H])c(N([H])[C@]([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,5,27
[H]Oc1c([H])c([H])c([C@@]([H])(N([H])c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,5,28
[H]Oc1c([H])c([H])c(OC(=O)c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,29
[H]Oc1c([H])c([H])c(C(=O)Oc2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,30
[H]Oc1c([H])c([H])c(C([H])([H])OC(=O)c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,31
[H]Oc1c([H])c([H])c(C(=O)OC([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,32
[H]Oc1c([H])c([H])c(N2C([H])([H])C([H])([H])N(c3c([H])nc([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,5,33
[H]Oc1c([H])c([H])c([C@]([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,5,34
[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])([H])N(c3c([H])nc([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,5,35
[H]Oc1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])(c3c([H])nc([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,5,36
[H]Oc1c([H])c([H])c([C@]([H])(N([H])C(=O)c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,5,37
[H]Oc1c([H])c([H])c(C(=O)N([H])[C@@]([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,5,38
[H]Oc1c([H])c([H])c(C([H])=Nc2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,5,39
[H]c1nc([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,0
[H]c1nc([H])c(C(=O)N([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,1
[H]c1nc([H])c(N([H])C(=O)C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,2
[H]c1nc([H])c(N([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,3
[H]c1nc([H])c(C(=O)C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,4
[H]c1nc([H])c(OC([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,5
[H]c1nc([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,6
[H]c1nc([H])c(C([H])([H])OC([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,7
[H]c1nc([H])c(S(=O)(=O)C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,8
[H]c1nc([H])c(S(=O)(=O)N([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,9
[H]c1nc([H])c(N([H])S(=O)(=O)C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,10
[H]c1nc([H])c(N([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,11
[H]c1nc([H])c(C([H])([H])N([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,12
[H]c1nc([H])c(C(=O)N([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,13
[H]c1nc([H])c(C([H])([H])N([H])C(=O)C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,14
[H]c1nc([H])c(C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,15
[H]c1nc([H])c(N([H])C(=O)C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,16
[H]c1nc([H])c(C([H])([H])C(=O)N([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,17
[H]c1nc([H])c(N([H])C(=O)N([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,18
[H]c1nc([H])c(C(=O)C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,19
[H]c1nc([H])c(C([H])([H])C(=O)C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,20
[H]c1nc([H])c(-c2c([H])c([H])c(C([H])([H])N([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,6,21
[H]c1nc([H])c(SC([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,22
[H]c1nc([H])c(C([H])([H])SC([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,23
[H]c1nc([H])c(C#CC([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,24
[H]c1nc([H])c(SC([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,25
[H]C(=C([H])C([H])([H])N([H])C([H])([H])[H])c1c([H])nc([H])c([H])c1[H],6,6,26
[H]c1nc([H])c([C@@]([H])(N([H])C([H])([H])N([H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,6,27
[H]c1nc([H])c(N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,28
[H]c1nc([H])c(C(=O)OC([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,29
[H]c1nc([H])c(OC(=O)C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,30
[H]c1nc([H])c(C(=O)OC([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,31
[H]c1nc([H])c(C([H])([H])OC(=O)C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,32
[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(C([H])([H])N([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],6,6,33
[H]c1nc([H])c([C@]([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,34
[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(C([H])([H])N([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],6,6,35
[H]c1nc([H])c(C2([H])C([H])([H])C([H])([H])N(C([H])([H])N([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],6,6,36
[H]c1nc([H])c(C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H],6,6,37
[H]c1nc([H])c([C@]([H])(N([H])C(=O)C([H])([H])N([H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,6,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])C([H])([H])N([H])C([H])([H])[H],6,6,39
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,7,0
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])N([H])C(=O)c1c([H])nc([H])c([H])c1[H],6,7,1
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C(=O)N([H])c1c([H])nc([H])c([H])c1[H],6,7,2
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])N([H])c1c([H])nc([H])c([H])c1[H],6,7,3
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C(=O)c1c([H])nc([H])c([H])c1[H],6,7,4
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])Oc1c([H])nc([H])c([H])c1[H],6,7,5
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])Oc1c([H])nc([H])c([H])c1[H],6,7,6
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])OC([H])([H])c1c([H])nc([H])c([H])c1[H],6,7,7
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])S(=O)(=O)c1c([H])nc([H])c([H])c1[H],6,7,8
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])N([H])S(=O)(=O)c1c([H])nc([H])c([H])c1[H],6,7,9
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])S(=O)(=O)N([H])c1c([H])nc([H])c([H])c1[H],6,7,10
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])c1c([H])nc([H])c([H])c1[H],6,7,11
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])N([H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,7,12
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])nc([H])c([H])c1[H],6,7,13
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C(=O)N([H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,7,14
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,7,15
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C(=O)N([H])c1c([H])nc([H])c([H])c1[H],6,7,16
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])N([H])C(=O)C([H])([H])c1c([H])nc([H])c([H])c1[H],6,7,17
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])N([H])C(=O)N([H])c1c([H])nc([H])c([H])c1[H],6,7,18
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C(=O)c1c([H])nc([H])c([H])c1[H],6,7,19
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C(=O)C([H])([H])c1c([H])nc([H])c([H])c1[H],6,7,20
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])c1c([H])c([H])c(-c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,7,21
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])Sc1c([H])nc([H])c([H])c1[H],6,7,22
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])SC([H])([H])c1c([H])nc([H])c([H])c1[H],6,7,23
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C#Cc1c([H])nc([H])c([H])c1[H],6,7,24
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])Sc1c([H])nc([H])c([H])c1[H],6,7,25
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])=C([H])c1c([H])nc([H])c([H])c1[H],6,7,26
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])N([H])[C@]([H])(c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,7,27
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])[C@@]([H])(N([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,7,28
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])OC(=O)c1c([H])nc([H])c([H])c1[H],6,7,29
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C(=O)Oc1c([H])nc([H])c([H])c1[H],6,7,30
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])OC(=O)c1c([H])nc([H])c([H])c1[H],6,7,31
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C(=O)OC([H])([H])c1c([H])nc([H])c([H])c1[H],6,7,32
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])N1C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H],6,7,33
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])[C@]([H])(c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,7,34
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H],6,7,35
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H],6,7,36
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])[C@]([H])(N([H])C(=O)c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,7,37
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C(=O)N([H])[C@@]([H])(c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,7,38
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])=Nc1c([H])nc([H])c([H])c1[H],6,7,39
[H]c1nc([H])c(C([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,0
[H]c1nc([H])c(C(=O)N([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,1
[H]c1nc([H])c(N([H])C(=O)c2sc([H])c([H])c2[H])c([H])c1[H],6,8,2
[H]c1nc([H])c(N([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,3
[H]c1nc([H])c(C(=O)c2sc([H])c([H])c2[H])c([H])c1[H],6,8,4
[H]c1nc([H])c(Oc2sc([H])c([H])c2[H])c([H])c1[H],6,8,5
[H]c1nc([H])c(OC([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,6
[H]c1nc([H])c(C([H])([H])Oc2sc([H])c([H])c2[H])c([H])c1[H],6,8,7
[H]c1nc([H])c(S(=O)(=O)c2sc([H])c([H])c2[H])c([H])c1[H],6,8,8
[H]c1nc([H])c(S(=O)(=O)N([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,9
[H]c1nc([H])c(N([H])S(=O)(=O)c2sc([H])c([H])c2[H])c([H])c1[H],6,8,10
[H]c1nc([H])c(N([H])C([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,11
[H]c1nc([H])c(C([H])([H])N([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,12
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,13
[H]c1nc([H])c(C([H])([H])N([H])C(=O)c2sc([H])c([H])c2[H])c([H])c1[H],6,8,14
[H]c1nc([H])c(C([H])([H])C([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,15
[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,16
[H]c1nc([H])c(C([H])([H])C(=O)N([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,17
[H]c1nc([H])c(N([H])C(=O)N([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,18
[H]c1nc([H])c(C(=O)C([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,19
[H]c1nc([H])c(C([H])([H])C(=O)c2sc([H])c([H])c2[H])c([H])c1[H],6,8,20
[H]c1nc([H])c(-c2c([H])c([H])c(-c3sc([H])c([H])c3[H])c([H])c2[H])c([H])c1[H],6,8,21
[H]c1nc([H])c(SC([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,22
[H]c1nc([H])c(C([H])([H])Sc2sc([H])c([H])c2[H])c([H])c1[H],6,8,23
[H]c1nc([H])c(C#Cc2sc([H])c([H])c2[H])c([H])c1[H],6,8,24
[H]c1nc([H])c(Sc2sc([H])c([H])c2[H])c([H])c1[H],6,8,25
[H]C(=C([H])c1c([H])nc([H])c([H])c1[H])c1sc([H])c([H])c1[H],6,8,26
[H]c1nc([H])c([C@@]([H])(N([H])c2sc([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,8,27
[H]c1nc([H])c(N([H])[C@]([H])(c2sc([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,8,28
[H]c1nc([H])c(C(=O)Oc2sc([H])c([H])c2[H])c([H])c1[H],6,8,29
[H]c1nc([H])c(OC(=O)c2sc([H])c([H])c2[H])c([H])c1[H],6,8,30
[H]c1nc([H])c(C(=O)OC([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,8,31
[H]c1nc([H])c(C([H])([H])OC(=O)c2sc([H])c([H])c2[H])c([H])c1[H],6,8,32
[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(c3sc([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,8,33
[H]c1nc([H])c([C@@]([H])(c2sc([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,8,34
[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(c3sc([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,8,35
[H]c1nc([H])c(C2([H])C([H])([H])C([H])([H])N(c3sc([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,8,36
[H]c1nc([H])c(C(=O)N([H])[C@@]([H])(c2sc([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,8,37
[H]c1nc([H])c([C@]([H])(N([H])C(=O)c2sc([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,8,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])c1sc([H])c([H])c1[H],6,8,39
[H]c1nc(N([H])[H])nc(C([H])([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,0
[H]c1nc(N([H])[H])nc(N([H])C(=O)c2c([H])nc([H])c([H])c2[H])c1[H],6,9,1
[H]c1nc(N([H])[H])nc(C(=O)N([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,2
[H]c1nc(N([H])[H])nc(N([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,3
[H]c1nc(N([H])[H])nc(C(=O)c2c([H])nc([H])c([H])c2[H])c1[H],6,9,4
[H]c1nc(N([H])[H])nc(Oc2c([H])nc([H])c([H])c2[H])c1[H],6,9,5
[H]c1nc(N([H])[H])nc(C([H])([H])Oc2c([H])nc([H])c([H])c2[H])c1[H],6,9,6
[H]c1nc(N([H])[H])nc(OC([H])([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,7
[H]c1nc(N([H])[H])nc(S(=O)(=O)c2c([H])nc([H])c([H])c2[H])c1[H],6,9,8
[H]c1nc(N([H])[H])nc(N([H])S(=O)(=O)c2c([H])nc([H])c([H])c2[H])c1[H],6,9,9
[H]c1nc(N([H])[H])nc(S(=O)(=O)N([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,10
[H]c1nc(N([H])[H])nc(C([H])([H])N([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,11
[H]c1nc(N([H])[H])nc(N([H])C([H])([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,12
[H]c1nc(N([H])[H])nc(C([H])([H])N([H])C(=O)c2c([H])nc([H])c([H])c2[H])c1[H],6,9,13
[H]c1nc(N([H])[H])nc(C(=O)N([H])C([H])([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,14
[H]c1nc(N([H])[H])nc(C([H])([H])C([H])([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,15
[H]c1nc(N([H])[H])nc(C([H])([H])C(=O)N([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,16
[H]c1nc(N([H])[H])nc(N([H])C(=O)C([H])([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,17
[H]c1nc(N([H])[H])nc(N([H])C(=O)N([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,18
[H]c1nc(N([H])[H])nc(C([H])([H])C(=O)c2c([H])nc([H])c([H])c2[H])c1[H],6,9,19
[H]c1nc(N([H])[H])nc(C(=O)C([H])([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,20
[H]c1nc(N([H])[H])nc(-c2c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c([H])c2[H])c1[H],6,9,21
[H]c1nc(N([H])[H])nc(C([H])([H])Sc2c([H])nc([H])c([H])c2[H])c1[H],6,9,22
[H]c1nc(N([H])[H])nc(SC([H])([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,23
[H]c1nc(N([H])[H])nc(C#Cc2c([H])nc([H])c([H])c2[H])c1[H],6,9,24
[H]c1nc(N([H])[H])nc(Sc2c([H])nc([H])c([H])c2[H])c1[H],6,9,25
[H]C(=C([H])c1c([H])nc([H])c([H])c1[H])c1nc(N([H])[H])nc([H])c1[H],6,9,26
[H]c1nc(N([H])[H])nc(N([H])[C@]([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c1[H],6,9,27
[H]c1nc(N([H])[H])nc([C@@]([H])(N([H])c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c1[H],6,9,28
[H]c1nc(N([H])[H])nc(OC(=O)c2c([H])nc([H])c([H])c2[H])c1[H],6,9,29
[H]c1nc(N([H])[H])nc(C(=O)Oc2c([H])nc([H])c([H])c2[H])c1[H],6,9,30
[H]c1nc(N([H])[H])nc(C([H])([H])OC(=O)c2c([H])nc([H])c([H])c2[H])c1[H],6,9,31
[H]c1nc(N([H])[H])nc(C(=O)OC([H])([H])c2c([H])nc([H])c([H])c2[H])c1[H],6,9,32
[H]c1nc(N([H])[H])nc(N2C([H])([H])C([H])([H])N(c3c([H])nc([H])c([H])c3[H])C([H])([H])C2([H])[H])c1[H],6,9,33
[H]c1nc(N([H])[H])nc([C@]([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c1[H],6,9,34
[H]c1nc(N([H])[H])nc(C2([H])C([H])([H])C([H])([H])N(c3c([H])nc([H])c([H])c3[H])C([H])([H])C2([H])[H])c1[H],6,9,35
[H]c1nc(N([H])[H])nc(N2C([H])([H])C([H])([H])C([H])(c3c([H])nc([H])c([H])c3[H])C([H])([H])C2([H])[H])c1[H],6,9,36
[H]c1nc(N([H])[H])nc([C@]([H])(N([H])C(=O)c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c1[H],6,9,37
[H]c1nc(N([H])[H])nc(C(=O)N([H])[C@@]([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c1[H],6,9,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])c1nc(N([H])[H])nc([H])c1[H],6,9,39
[H]c1nc([H])c(C([H])([H])c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,0
[H]c1nc([H])c(C(=O)N([H])c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,1
[H]c1nc([H])c(N([H])C(=O)c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,2
[H]c1nc([H])c(N([H])c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,3
[H]c1nc([H])c(C(=O)c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,4
[H]c1nc([H])c(Oc2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,5
[H]c1nc([H])c(OC([H])([H])c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,6
[H]c1nc([H])c(C([H])([H])Oc2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,7
[H]c1nc([H])c(S(=O)(=O)c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,8
[H]c1nc([H])c(S(=O)(=O)N([H])c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,9
[H]c1nc([H])c(N([H])S(=O)(=O)c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,10
[H]c1nc([H])c(N([H])C([H])([H])c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,11
[H]c1nc([H])c(C([H])([H])N([H])c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,12
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,13
[H]c1nc([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,14
[H]c1nc([H])c(C([H])([H])C([H])([H])c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,10,15
